book,chapter,names
6,18,Ahlrada
6,18,Ahlrada Ahn
6,18,Kallor
6,18,Onyx
6,18,Andarist
6,18,Fill
6,18,Mother
6,18,Sandalath Drukorlat
6,18,Anomandaris
6,18,Anomander Rake
6,18, Dark
6,18,Silchas Ruin
6,18,Scabandari Bloodeye
6,18,Malle
6,18,Hannan Mosag
6,18,Yedan Derryg
6,18,Rhulad Sengar
6,18,Trull Sengar
6,18,Udinaas
6,18,Tomad
6,18,Tomad Sengar
6,18,Yan Tovis
6,18,Tovis
6,18,Drin
6,18,Champion
6,18,Taralack
6,18,Taralack Veed
6,18,Veed
6,18,Icarium
6,18,Cotillion
6,18,Ibra
6,18,Ibra Gholan
6,18,Minala
6,18,Gholan
6,18,Apto
6,18,Azalan
6,18,List
6,18,Panek
6,18,Monok
6,18,Monok Ochem
6,18,Onrack T'emlava
6,18,Onrack T'emlava 
6,18,Ochem
6,18,Hood
6,18,Logros
6,18,Kron
6,18,Bentract
6,18,Edgewalker
6,18,Crippled God
6,18,Chained
6,18,Healing
6,18,Karsa Orlong
6,18,Samar Dev
6,18,Boatfinder
6,18,Feather
6,18,Feather Witch
6,18,Taxilian
6,18,Hanradi
6,18,Hanradi Khalag
6,18,Khalag
6,18,Toblakai
6,18,Dawn
6,18,Ugarat
6,18,Admiral Nok
6,18,Mistress
6,18,Circle
6,18,Lost
6,18,Hunch
6,18,Twist
6,18,Braven
6,18,Braven Tooth
6,18,Tooth
6,18,Lubben
6,18,Dessembrae
6,18,Pearl
6,18,Lostara
6,18,Lostara Yil
6,18,Mallick Rel
6,18,Korbolo Dom
6,18,Topper
6,19,Truth
6,19,Tavore Paran
6,19,Admiral Nok
6,19,Keneb
6,19,Ben Adaephon Delat
6,19,Kalam Mekhar
6,19,Ganoes Stabro Paran
6,19,Gesler
6,19,Stormy
6,19,Mekhar
6,19,Fiddler
6,19,Hood
6,19,Balm
6,19,Cuttle
6,19,Faradan
6,19,Faradan Sort
6,19,Sinn
6,19,T'amber
6,19,Laseen
6,19,Bottle
6,19,Shard
6,19,Brid
6,19,Fourteen
6,19,Smiles
6,19,Corabb Bhilan Thenu'alas
6,19,Corabb Bhilan Thenu'alas Thenu'alas
6,19,Thenu'alas
6,19,Koryk
6,19,Tarr
6,19,Apsalar
6,19,Grub
6,19,Maybe
6,19,Chains
6,19,Crippled God
6,19,Pearl
6,19,Sha'ik
6,19,Korbolo Dom
6,19,Leoman
6,19,Calm
6,19,Treach
6,19,Hunter
6,19,Icarium
6,19,Mappo
6,19,Mappo Runt
6,19,Runt
6,19,Death
6,19,Nether
6,19,List
6,19,Yedan Derryg
6,19,Cora
6,19,Samar Dev
6,19,Hanradi
6,19,Hanradi Khalag
6,19,Khalag
6,19,Karsa Orlong
6,19,Taxilian
6,19,Feather
6,19,Feather Witch
6,19,Toblakai
6,19,Ammanas
6,19,Kala
6,19,Adaephon
6,19,Ben Adaephon Ben Adaephon Delat
6,19,Taralack
6,19,Taralack Veed
6,19,Tomad
6,19,Tomad Sengar
6,19,Veed
6,19,Yan Tovis
6,19,Rhulad Sengar
6,19,Caladan Brood
6,19,Anomander Rake
6,19,Ahlrada
6,19,Ahlrada Ahn
6,19,Hellian
6,19,Masan
6,19,Masan Gilani
6,19,Gilani
6,19,Cord
6,19,Jamber Bole
6,19,Brother
6,19,Squint
6,19,Coltaine
6,19,Cotillion
6,19,Crokus Younghand
6,19,Lost
6,19,Scillara
6,19,Heboric Light Touch
6,19,Touch
6,19,Hands
6,19,Felisin Paran
6,19,Felisin Paran Younger
6,2,Duiker
6,2,Laseen
6,2,Tayschrenn
6,2,Sha'ik
6,2,Dujek Onearm
6,2,Thal
6,2,Leoman
6,2,Flails
6,2,Tavore Paran
6,2,Corabb Bhilan Thenu'alas
6,2,Corabb Bhilan Thenu'alas Thenu'alas
6,2,Thenu'alas
6,2,Cora
6,2,Hood
6,2,Samar Dev
6,2,Ugarat
6,2,Faint
6,2,Tugg
6,2,Cotillion
6,2,Apsalar
6,2,Gris
6,2,Dessembrae
6,2,Crow
6,2,Treach
6,2,Telorast
6,2,Truth
6,2,Prince
6,2,Curdle
6,2,Baran
6,2,Bara
6,2,Edgewalker
6,2,Ammanas
6,2,Apto
6,2,Outrider
6,2,Hoarder
6,2,Yedan Derryg
6,2,Feather
6,2,Toblakai
6,2,Karsa Orlong
6,2,Alar
6,2,Ben Adaephon Delat
6,2,Best
6,2,Inashan
6,2,Voice
6,2,Ganoes Stabro Paran
6,2,Mistress
6,2,Mist
6,2,Kallor
6,2,Maybe
6,2,Crokus Younghand
6,2,Mebra
6,20,Temper
6,20,Barathol Mekhar
6,20,Hood
6,20,Scillara
6,20,Crokus Younghand
6,20,Dawn
6,20,Chaur
6,20,Beru
6,20,Crippled God
6,20,Sorry
6,20,Door
6,20,Cotillion
6,20,Grief
6,20,Felisin Paran
6,20,Felisin Paran Younger
6,20,Heboric Light Touch
6,20,Treach
6,20,Polielfrog
6,20,Yedan Derryg
6,20,Onrack T'emlava
6,20,Trull Sengar
6,20,Minala
6,20,Logros
6,20,Monok
6,20,Monok Ochem
6,20,Ochem
6,20,Panek
6,20,Ibra
6,20,Ibra Gholan
6,20,Gholan
6,20,Onrack T'emlava 
6,20,Banaschar
6,20,D'rek
6,20,Tayschrenn
6,20,Worm
6,20,Pearl
6,20,Gran
6,20,Temple
6,20,Laseen
6,20,Mistress
6,20,Iskaral Pust
6,20,Mappo
6,20,Spite
6,20,Bugg
6,20,Mappo Runt
6,20,Runt
6,20,Kallor
6,20,Morn
6,20,Icarium
6,20,Taralack
6,20,Taralack Veed
6,20,Veed
6,20,Aparal Forge
6,20,Bottle
6,20,Smiles
6,20,Koryk
6,20,Coll
6,20,Cuttle
6,20,Tarr
6,20,Corabb Bhilan Thenu'alas
6,20,Corabb Bhilan Thenu'alas Thenu'alas
6,20,Thenu'alas
6,20,Gesler
6,20,Balm
6,20,Stormy
6,20,Fiddler
6,20,Shortnose
6,20,Flashwit
6,20,Mayfly
6,20,Lobe
6,20,Ben Adaephon Delat
6,20,Maybe
6,20,List
6,20,Kalam Mekhar
6,20,Fourteen
6,20,Tavore Paran
6,20,Ganoes Stabro Paran
6,20,Poliel
6,20,Drin
6,20,Apsalar
6,20,Keneb
6,20,Nether
6,20,Brid
6,21,Brukhalian
6,21,Ganoes Stabro Paran
6,21,Ganath
6,21,Gran
6,21,Rythe
6,21,Rythe Bude
6,21,Bude
6,21,Noto
6,21,Noto Boil
6,21,Hurlochel
6,21,Boil
6,21,Kindly
6,21,D'rek
6,21,Hood
6,21,Healing
6,21,Ipshank
6,21,Manask
6,21,Polielmane
6,21,Outrider
6,21,Sweetcreek
6,21,Brid
6,21,Dujek Onearm
6,21,Coltaine
6,21,Futhgar
6,21,Voice
6,21,Crippled God
6,21,Ormulogun
6,21,Iskaral Pust
6,21,Mappo
6,21,Spite
6,21,Mappo Runt
6,21,Runt
6,21,Mogora
6,21,Ammanas
6,21,Magus
6,21,Ben Adaephon Delat
6,21,Swirl
6,21,Lamb
6,21,Bottle
6,21,Fiddler
6,21,Balm
6,21,Best
6,21,Hellian
6,21,Crust
6,21,Urko Crust
6,21,Apsalar
6,21,Tavore Paran
6,21,Maybe
6,21,Bugg
6,21,Death
6,21,Chaur
6,21,Crokus Younghand
6,21,Grief
6,21,Barathol Mekhar
6,21,Scillara
6,21,Heboric Light Touch
6,21,Bara
6,21,Treach
6,21,Home
6,21,List
6,21,Aparal Forge
6,21,Limp
6,21,Jade
6,21,Baudin
6,21,Heboric Light Touch Heboric Light Touch
6,21,Hands
6,21,Fill
6,21,Door
6,21,Icarium
6,21,Envy
6,21,Nether
6,21,Keneb
6,21,Bellig
6,21,Humble
6,21,Duiker
6,21,Kalam Mekhar
6,21,Belie
6,21,Kala
6,21,Tene Baralta
6,21,Cuttle
6,21,Leoman
6,21,Lostara
6,21,Bult
6,21,Baria
6,21,Baria Setral
6,21,Mesker Setral
6,21,Gethol
6,21,Herald
6,21,Chains
6,21,Laseen
6,21,Lostara Yil
6,21,Pallid
6,21,Cotillion
6,21,Admiral Nok
6,21,Run'Thurvian
6,21,Krughava
6,21,Tanakalian
6,21,Wolves of Winter
6,21,Winter
6,21,Togg
6,21,Adaephon
6,21,Ben Adaephon Ben Adaephon Delat
6,22,Kimloc
6,22,Felisin Paran
6,22,Felisin Paran Younger
6,22,Kulat
6,22,Sha'ik
6,22,Bidithal
6,22,Crokus Younghand
6,22,Scillara
6,22,Polielfrog
6,22,Heboric Light Touch
6,22,Heboric Light Touch Heboric Light Touch
6,22,Hands
6,22,Mathok
6,22,Leoman
6,22,T'morol
6,22,Felisin Paran the Younger
6,22,Rythe
6,22,Rythe Bude
6,22,Bude
6,22,Ganoes Stabro Paran
6,22,Hurlochel
6,22,Coll
6,22,Poliel
6,22,Hurl
6,22,Noto
6,22,Noto Boil
6,22,Ormulogun
6,22,Boil
6,22,Chains
6,22,Whirlwind 
6,22,Whirlwind
6,22,Tavore Paran
6,22,Kholb
6,22,Kholb Harat
6,22,Harat
6,22,Ahlrada
6,22,Ahlrada Ahn
6,22,Rhulad Sengar
6,22,Tomad
6,22,Tomad Sengar
6,22,Taralack
6,22,Taralack Veed
6,22,Yan Tovis
6,22,Veed
6,22,Icarium
6,22,Tovis
6,22,Sathbaro
6,22,Sathbaro Rangar
6,22,Rangar
6,22,Death
6,22,Aval
6,22,Scabandari Bloodeye
6,22,Hanradi
6,22,Hanradi Khalag
6,22,Khalag
6,22,Hunch
6,22,Ammanas
6,22,Lesser
6,22,Run'Thurvian
6,22,Admiral Nok
6,22,Ben Adaephon Delat
6,22,Keneb
6,22,Togg
6,22,Hood
6,22,Kalam Mekhar
6,22,T'amber
6,22,Sorry
6,22,Calm
6,22,Laseen
6,22,Whiskeyjack
6,22,Dujek Onearm
6,22,Maybe
6,22,Fiddler
6,22,Bottle
6,22,Gesler
6,22,Twist
6,22,Lucky
6,22,Banaschar
6,22,Coop
6,22,Braven
6,22,Braven Tooth
6,22,Tooth
6,22,Tayschrenn
6,22,D'rek
6,22,Worm
6,22,Mudslinger
6,22,Aparal Forge
6,22,Gentur
6,22,Dessembrae
6,22,Nimander
6,22,Nimander Golit
6,22,Phaed
6,22,Golit
6,22,Anomander Rake
6,22,Bursting
6,22,Envy
6,22,Lean
6,22,Palet
6,22,Vole
6,22,Crust
6,22,Faint
6,22,Lubben
6,22,Aragan
6,22,Cotillion
6,23,Dawn
6,23,Admiral Nok
6,23,Tavore Paran
6,23,Ganoes Stabro Paran
6,23,Keneb
6,23,Nether
6,23,Exent
6,23,Exent Hadar
6,23,Hadar
6,23,Pormqual
6,23,Laseen
6,23,Kalam Mekhar
6,23,Ben Adaephon Delat
6,23,Togg
6,23,Kala
6,23,Apsalar
6,23,Hood
6,23,Mekhar
6,23,Topper
6,23,Maybe
6,23,Run'Thurvian
6,23,Fiddler
6,23,Bottle
6,23,Koryk
6,23,Smiles
6,23,Cuttle
6,23,Tarr
6,23,Deadsmell
6,23,Throatslitter
6,23,Widdershins
6,23,Gesler
6,23,Stormy
6,23,Kindly
6,23,Pores
6,23,Hanfeno
6,23,Senny
6,23,Fourteen
6,23,Toblakai
6,23,Tayschrenn
6,23,Whiskeyjack
6,23,Dujek Onearm
6,23,T'amber
6,23,Fast
6,23,Blistig
6,23,Temul
6,23,Weaver
6,23,Cotillion
6,23,Wolves
6,23,Grub
6,23,Crow
6,23,Herald
6,23,Death
6,23,Chains
6,23,Aparal Forge
6,23,of High House Shadow
6,23,Hands
6,23,Consort
6,23,Knight
6,23,Trull Sengar
6,23,Krughava
6,23,Pearl
6,23,Coltaine
6,23,Ammanas
6,23,Mallick Rel
6,23,Korbolo Dom
6,23,Coop
6,23,Banaschar
6,23,Bugg
6,23,Lostara
6,23,Lostara Yil
6,23,Hellian
6,23,Touchy
6,23,Brethless
6,23,List
6,23,Touch
6,23,Curdle
6,23,Telorast
6,23,Tene Baralta
6,23,Braven
6,23,Braven Tooth
6,23,Mudslinger
6,23,Gentur
6,23,Tooth
6,23,Autumn
6,23,D'rek
6,23,Yedan Derryg
6,23,Temple
6,23,Faint
6,23,Belie
6,23,Went
6,23,Maral
6,23,Cull
6,23,Adaephon
6,23,Gran
6,23,Poliel
6,23,Worm
6,23,Sorry
6,23,Brid
6,23,Limp
6,23,Lean
6,23,Balm
6,23,Corabb Bhilan Thenu'alas
6,23,Corabb Bhilan Thenu'alas Thenu'alas
6,23,Thenu'alas
6,23,Shortnose
6,23,Flashwit
6,23,Uru Hela
6,23,Mayfly
6,23,Hela
6,24,Ramp
6,24,Kalam Mekhar
6,24,Mekhar
6,24,Fourteen
6,24,Ben Adaephon Delat
6,24,Tavore Paran
6,24,Ganoes Stabro Paran
6,24,Yedan Derryg
6,24,Faint
6,24,Worm
6,24,D'rek
6,24,Laseen
6,24,Bottle
6,24,Twist
6,24,Agayla
6,24,Sorry
6,24,Drin
6,24,Koryk
6,24,Smiles
6,24,Cuttle
6,24,Tarr
6,24,Corabb Bhilan Thenu'alas
6,24,Corabb Bhilan Thenu'alas Thenu'alas
6,24,Uru Hela
6,24,Mayfly
6,24,Shortnose
6,24,Flashwit
6,24,Thenu'alas
6,24,Hela
6,24,Gesler
6,24,Deadsmell
6,24,Keneb
6,24,Balm
6,24,Fiddler
6,24,Run'Thurvian
6,24,Galt
6,24,Lobe
6,24,Maybe
6,24,Cora
6,24,Coltaine
6,24,Pormqual
6,24,Braven
6,24,Braven Tooth
6,24,Tooth
6,24,Lean
6,24,Stormy
6,24,Hood
6,24,Gentur
6,24,Mudslinger
6,24,Kulp
6,24,Baudin
6,24,Felisin Paran
6,24,Felisin Paran Ganoes Stabro Paran
6,24,Pella
6,24,Truth
6,24,Duiker
6,24,Whiskeyjack
6,24,Hedge
6,24,Trotts
6,24,T'amber
6,24,Tene Baralta
6,24,Lubben
6,24,Ammanas
6,24,Lostara
6,24,Lostara Yil
6,24,Korbolo Dom
6,24,Mallick Rel
6,24,Kala
6,24,Dujek Onearm
6,24,Blistig
6,24,Onos T'oolan
6,24,Dessembrae
6,24,Topper
6,24,Hands
6,24,Brid
6,24,Temul
6,24,Nether
6,24,Warleader Gall
6,24,Fill
6,24,Pearl
6,24,Death
6,24,Cotillion
6,24,Widdershins
6,24,Hooded
6,24,Admiral Nok
6,24,Fast
6,24,List
6,24,Lock
6,24,Anger
6,24,Coop
6,24,Broad
6,24,Temper
6,24,Hellian
6,24,Banaschar
6,24,Tugg
6,24,Grub
6,24,Adaephon
6,24,Legana
6,24,Legana Breed
6,24,Breed
6,24,Carr
6,24,Throatslitter
6,24,Pores
6,24,Kindly
6,24,Hanfeno
6,24,Senny
6,24,Apsalar
6,24,Lost
6,24,Crust
6,24,Withal
6,24,Sandalath Drukorlat
6,24,Drukorlat
6,24,Lucky
6,24,Dawn
6,24,Aragan
6,25,Taralack
6,25,Taralack Veed
6,25,Veed
6,25,Ahlrada
6,25,Ahlrada Ahn
6,25,Sathbaro
6,25,Sathbaro Rangar
6,25,Rangar
6,25,Icarium
6,25,Varat
6,25,Varat Taun
6,25,Yan Tovis
6,25,Taun
6,25,Tovis
6,25,Onyx
6,25,Unnutal
6,25,Unnutal Hebaz
6,25,Hebaz
6,25,Graves
6,25,Ben Adaephon Delat
6,25,Steth
6,25,Aystar
6,25,Minala
6,25,Mother
6,25,Onrack T'emlava
6,25,Trull Sengar
6,25,Crippled God
6,25,Rhulad Sengar
6,25,Monok
6,25,Monok Ochem
6,25,Ibra
6,25,Ibra Gholan
6,25,Ochem
6,25,Gholan
6,25,Panek
6,25,List
6,25,Kholb
6,25,Kholb Harat
6,25,Harat
6,25,Shorn
6,25,Home
6,25,Apto
6,25,Stone
6,25,Coll
6,25,Ammanas
6,25,Hood
6,25,Cotillion
6,25,Soft
6,26,Lost
6,26,Belie
6,26,Fisher
6,26,Scillara
6,26,Crokus Younghand
6,26,Apsalar
6,26,Barathol Mekhar
6,26,Chaur
6,26,Iskaral Pust
6,26,Mogora
6,26,Mappo
6,26,Coll
6,26,Hood
6,26,Karsa Orlong
6,26,Samar Dev
6,26,Icarium
6,26,Toblakai
6,26,Taralack
6,26,Taralack Veed
6,26,Veed
6,26,Tavore Paran
6,26,Ganoes Stabro Paran
6,26,Ammanas
6,26,Tayschrenn
6,26,Ben Adaephon Delat
6,26,Kalam Mekhar
6,26,Laseen
6,26,D'rek
6,26,Gran
6,26,Worm
6,26,Worm of Autumn
6,26,Autumn
6,26,Nether
6,26,Temul
6,26,Coltaine
6,26,Temper
6,26,Coop
6,26,Cotillion
6,26,Hellian
6,26,Fourteen
6,3,Mistress
6,3,Mistress Ammanas
6,3,Ammanas
6,3,Cotillion
6,3,Iskaral Pust
6,3,Arto
6,3,Apto
6,3,Faint
6,3,Edgewalker
6,3,Baran
6,3,Edge
6,3,Ampelas
6,3,Kalse
6,3,Eloth
6,3,Anomandaris
6,3,K'rul
6,3,Scabandari Bloodeye
6,3,Osseric
6,3,Olar
6,3,Olar Ethil
6,3,Draconus
6,3,Ethil
6,3,Silanah
6,3,Crippled God
6,3,Mappo
6,3,Mappo Runt
6,3,Runt
6,3,Stream
6,3,Icarium
6,3,Birds
6,3,Ugarat
6,3,Thal
6,3,Polielfrog
6,3,Crokus Younghand
6,3,Scillara
6,3,Felisin Paran
6,3,Felisin Paran Younger
6,3,Heboric Light Touch
6,3,Grub
6,3,L'oric
6,3,Younghand
6,3,Hands
6,3,Little
6,3,Heboric Light Touch Heboric Light Touch
6,3,Treach
6,3,Maybe
6,3,Bidithal
6,3,Korbolo Dom
6,3,Sha'ik
6,3,Guthrim
6,3,Guth
6,3,Best
6,3,Smiles
6,3,Koryk
6,3,Tarr
6,3,Mesker Setral
6,3,Hood
6,3,Bell
6,3,Bottle
6,3,Fiddler
6,3,Fourteen
6,3,Keneb
6,3,Dujek Onearm
6,3,Tavore Paran
6,3,Ganoes Stabro Paran
6,3,Ben Adaephon Delat
6,3,Cuttle
6,3,Went
6,3,Lutes
6,3,Kalam Mekhar
6,3,Hedge
6,3,Mallet
6,3,Picker
6,3,Antsy
6,3,Blend
6,3,Spindle
6,3,Bluepearl
6,3,Brid
6,3,Whiskeyjack
6,3,Mekhar
6,3,Pearl
6,3,Lostara
6,3,Lostara Yil
6,3,Laseen
6,3,Kala
6,3,Gamet
6,3,Cough
6,3,T'amber
6,3,Strong
6,3,Leoman
6,3,Flails
6,3,Ranal
6,3,Belie
6,3,Tayschrenn
6,3,Coll
6,3,Sorry
6,3,Anomander Rake
6,3,Hattar
6,4,Crone
6,4,Stub
6,4,Curdle
6,4,Apsalar
6,4,Telorast
6,4,Dawn
6,4,Kalam Mekhar
6,4,Fiddler
6,4,Crokus Younghand
6,4,Mekhar
6,4,Cotillion
6,4,Mebra
6,4,Ammanas
6,4,Gran
6,4,Sha'ik
6,4,Edgewalker
6,4,Iskaral Pust
6,4,Best
6,4,Sheltatha Lore
6,4,Soft
6,4,Lost
6,4,Karpolan
6,4,Karpolan Demesand
6,4,Demesand
6,4,Coltaine
6,4,Bridthok
6,4,Torahaval
6,4,thok
6,4,Torahaval Ben Adaephon Delat
6,4,Karas
6,4,Ben Adaephon Delat
6,4,Bidithal
6,4,Sribin
6,4,Taralack
6,4,Taralack Veed
6,4,Veed
6,4,Dessimbelackis
6,4,Shattered
6,4,Duiker
6,4,Heboric Light Touch
6,4,Touch
6,4,Kala
6,4,Hands
6,4,Hood
6,4,Tavore Paran
6,4,Ganoes Stabro Paran
6,4,Sorry
6,4,Samar Dev
6,4,Karsa Orlong
6,4,Toblakai
6,4,Ugarat
6,4,Inashan
6,4,Leoman
6,4,Flails
6,4,Bairoth Gild
6,4,Delum
6,4,Delum Thord
6,4,Thord
6,4,Cough
6,4,Grasp
6,4,Talo Krafar
6,4,Stone
6,4,Twist
6,4,Blessed
6,4,Corabb Bhilan Thenu'alas
6,4,Corabb Bhilan Thenu'alas Thenu'alas
6,4,Thenu'alas
6,4,Dessembrae
6,4,Onos T'oolan
6,4,Dujek Onearm
6,4,Tragedy
6,4,Anomander Rake
6,4,Vedor
6,4,Cora
6,4,Bottle
6,4,Koryk
6,4,Smiles
6,4,Tarr
6,4,Bent
6,4,Temul
6,4,Cuttle
6,4,Aparal Forge
6,4,Flashwit
6,4,Uru Hela
6,4,Bredd
6,4,Hela
6,4,Thal
6,4,Brid
6,4,Pearl
6,4,Tayschrenn
6,4,Nether
6,4,List
6,4,Maybe
6,4,Gesler
6,4,Sormo E'nath
6,4,Bult
6,4,Sands
6,4,Stormy
6,4,Fourteen
6,4,Truth
6,4,Pella
6,5,K'rul
6,5,Squint
6,5,Mappo
6,5,Mappo Runt
6,5,Runt
6,5,Icarium
6,5,Gran
6,5,Dela
6,5,Tight
6,5,Malle
6,5,Stub
6,5,Crokus Younghand
6,5,D'rek
6,5,Worm
6,5,Worm of Autumn
6,5,Autumn
6,5,Heboric Light Touch
6,5,Heboric Light Touch Heboric Light Touch
6,5,Hands
6,5,List
6,5,Polielfrog
6,5,Treach
6,5,Tiger
6,5,Summer
6,5,Scillara
6,5,Felisin Paran
6,5,Felisin Paran Younger
6,5,Sha'ik
6,5,Leoman
6,5,Bidithal
6,5,L'oric
6,5,Toblakai
6,5,Hood
6,5,Drin
6,5,Beru
6,5,Seguleh
6,5,Brill
6,5,Morn
6,5,Baruk
6,5,Derudan
6,5,Travale
6,5,Mammot
6,5,Hunt
6,5,Skinner
6,5,Death
6,5,Carr
6,5,Gent
6,5,Hale
6,5,Sorrit
6,5,Curdle
6,5,Apsalar
6,5,Cotillion
6,5,Ammanas
6,5,Telorast
6,5,Urko Crust
6,5,Mistress
6,5,Cough
6,5,Laseen
6,5,Topper
6,5,Belie
6,5,Taralack
6,5,Taralack Veed
6,5,Veed
6,5,Dejim
6,5,Dejim Nebrahl
6,5,Nebrahl
6,5,Tugg
6,5,Yedan Derryg
6,5,Iskaral Pust
6,5,Soft
6,5,Alar
6,5,Sentinel
6,5,Circle
6,5,Corabb Bhilan Thenu'alas
6,5,Corabb Bhilan Thenu'alas Thenu'alas
6,5,Flails
6,5,Thenu'alas
6,5,Vedor
6,5,Cora
6,5,Dunsparrow
6,6,Tavore Paran
6,6,Sha'ik
6,6,Ganoes Stabro Paran
6,6,Lost
6,6,Duiker
6,6,Samar Dev
6,6,Karsa Orlong
6,6,Leath
6,6,Worm
6,6,Hunch
6,6,Krithasanan
6,6,Toblakai
6,6,Othun
6,6,Dela
6,6,Othun Dela Farat
6,6,Farat
6,6,Ammanas
6,6,Sorry
6,6,Ben Adaephon Delat
6,6,Kalam Mekhar
6,6,Fourteen
6,6,Stormy
6,6,Leoman
6,6,Brid
6,6,Dujek Onearm
6,6,Whiskeyjack
6,6,Mallet
6,6,Kallor
6,6,Gesler
6,6,Fiddler
6,6,Temul
6,6,Blistig
6,6,Keneb
6,6,Tene Baralta
6,6,Nether
6,6,Mekhar
6,6,Hood
6,6,Anomander Rake
6,6,Malle
6,6,Tayschrenn
6,6,Laseen
6,6,Pearl
6,6,Bottle
6,6,Faradan
6,6,Faradan Sort
6,6,Smiles
6,6,Borduke
6,6,Cord
6,6,Cuttle
6,6,Grub
6,6,Bent
6,6,Roach
6,6,Gran
6,6,Admiral Nok
6,6,Warleader Gall
6,6,Dessembrae
6,6,Onos T'oolan
6,6,Flails
6,6,Maybe
6,6,Hellian
6,6,D'rek
6,6,Truth
6,6,Brethless
6,6,Touchy
6,6,Lutes
6,6,Koryk
6,6,Aparal Forge
6,6,Apsalar
6,6,Telorast
6,6,Curdle
6,6,Silchas Ruin
6,6,Dessimbelackis
6,6,Cotillion
6,6,Dejim
6,6,Dejim Nebrahl
6,6,Nebrahl
6,6,Clam
6,6,Faint
6,6,Drin
6,6,Raest
6,6,Crippled God
6,6,Chains
6,6,Hands
6,6,List
6,6,Crokus Younghand
6,6,Heboric Light Touch
6,6,Heboric Light Touch Heboric Light Touch
6,6,Polielfrog
6,6,Felisin Paran
6,6,Felisin Paran Younger
6,6,Jade
6,6,Scillara
6,6,Chained
6,6,Treach
6,6,K'rul
6,6,Tugg
6,6,Tiger
6,6,Summer
6,7,Corabb Bhilan Thenu'alas
6,7,Corabb Bhilan Thenu'alas Thenu'alas
6,7,Leoman
6,7,Thenu'alas
6,7,Flails
6,7,Dunsparrow
6,7,Temple
6,7,Matron
6,7,T'riss
6,7,Dreams
6,7,Dessembrae
6,7,Onos T'oolan
6,7,Gran
6,7,Cora
6,7,Little
6,7,Laseen
6,7,Hood
6,7,Aven
6,7,Tavore Paran
6,7,Ganoes Stabro Paran
6,7,Mappo
6,7,Icarium
6,7,Osseric
6,7,Sorrit
6,7,Malle
6,7,Keneb
6,7,Bent
6,7,Coltaine
6,7,Roach
6,7,Warleader Gall
6,7,Temul
6,7,Lean
6,7,Crow
6,7,Nauseo
6,7,Admiral Nok
6,7,Dujek Onearm
6,7,Grub
6,7,Duiker
6,7,Deadsmell
6,7,Throatslitter
6,7,Widdershins
6,7,Bottle
6,7,Galt
6,7,Lobe
6,7,Balm
6,7,Sheltatha Lore
6,7,Moak
6,7,Faradan
6,7,Faradan Sort
6,7,Mosel
6,7,Flashwit
6,7,Mayfly
6,7,Uru Hela
6,7,Hela
6,7,Bredd
6,7,Smiles
6,7,Sobelone
6,7,Tugg
6,7,Saltlick
6,7,Shortnose
6,7,Toles
6,7,Reem
6,7,Hanno
6,7,Fiddler
6,7,Cuttle
6,7,Koryk
6,7,Tarr
6,7,Maybe
6,7,Aparal Forge
6,7,Gesler
6,7,Stormy
6,7,Kalam Mekhar
6,7,Ben Adaephon Delat
6,7,Yedan Derryg
6,7,Kindly
6,7,Hellian
6,7,Ammanas
6,7,Humble
6,7,Tene Baralta
6,7,Blistig
6,7,Best
6,7,Recruit
6,7,Fourteen
6,7,Gamet
6,7,T'amber
6,7,Mekhar
6,7,Apsalar
6,7,Brid
6,7,Picker
6,7,Antsy
6,7,Blend
6,7,Mallet
6,7,K'rul
6,7,Pannion Seer
6,7,Crippled God
6,7,Cotillion
6,7,Telorast
6,7,Curdle
6,7,Poliel
6,7,D'rek
6,7,Samar Dev
6,7,Karsa Orlong
6,7,Toblakai
6,7,Leath
6,7,Soft
6,7,Fill
6,7,Healing
6,7,Urko Crust
6,7,Kilmandaros
6,7,Grizzin
6,7,Grizzin Farl
6,7,Farl
6,7,Kala
6,7,Adaephon
6,7,Ben Adaephon Ben Adaephon Delat
6,7,Gent
6,7,Crokus Younghand
6,7,Polielfrog
6,7,Heboric Light Touch
6,7,Heboric Light Touch Heboric Light Touch
6,7,Scillara
6,7,Felisin Paran
6,7,Hands
6,7,Felisin Paran Younger
6,7,Treach
6,7,Coll
6,7,Blind
6,8,Thenys Bule
6,8,Flails
6,8,Bule
6,8,Corabb Bhilan Thenu'alas
6,8,Dunsparrow
6,8,Leoman
6,8,T'riss
6,8,Dreams
6,8,Corabb Bhilan Thenu'alas Thenu'alas
6,8,Thenu'alas
6,8,Cora
6,8,Lostara
6,8,Lostara Yil
6,8,Pearl
6,8,Tavore Paran
6,8,Ganoes Stabro Paran
6,8,Laseen
6,8,Hood
6,8,Keneb
6,8,Tene Baralta
6,8,Blistig
6,8,Temul
6,8,Nether
6,8,Bell
6,8,Treach
6,8,Pores
6,8,Kindly
6,8,Faradan
6,8,Faradan Sort
6,8,Ebron
6,8,Limp
6,8,Sinn
6,8,Hellian
6,8,Wreckers
6,8,List
6,8,Urb
6,8,Coll
6,8,Touchy
6,8,Brethless
6,8,Balm
6,8,Moak
6,8,Straw
6,8,Deadsmell
6,8,Throatslitter
6,8,Widdershins
6,8,Galt
6,8,Lobe
6,8,Stacker
6,8,Gamet
6,8,Lutes
6,8,Maybe
6,8,Boil
6,8,Balgrid
6,8,Gesler
6,8,Fiddler
6,8,Cuttle
6,8,Truth
